timestamp,measurement,payload
2025-08-08 17:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 46579.2, ""max_total_power"": 57040.0, ""min_total_power"": 41888.0, ""phase_imbalance_percent"": 56.77727397636713, ""avg_power_l1"": 18841.066666666666, ""avg_power_l2"": 10025.6, ""avg_power_l3"": 17712.533333333333, ""avg_power_factor"": 0.727, ""avg_voltage_l1"": 236.67666666666665, ""avg_voltage_l2"": 236.92000000000002, ""avg_voltage_l3"": 236.58333333333334, ""voltage_stability_cv"": 0.24034222548296236, ""peak_events_count"": 2.0, ""avg_neutral_current"": 131.25333333333336, ""max_neutral_current"": 161.6, ""power_trend_percent"": -12.712250341552267, ""avg_reactive_power"": 43349.333333333336, ""reactive_to_active_ratio"": 93.06586058440965, ""load_variability_cv"": 10.18054716708399, ""anomaly_score"": 1.0, ""avg_frequency"": 49.980000000000004, ""frequency_deviation"": 0.01999999999999602}"
2025-08-08 17:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 42583.46666666667, ""max_total_power"": 49856.0, ""min_total_power"": 38848.0, ""phase_imbalance_percent"": 58.7758629327188, ""avg_power_l1"": 17922.666666666668, ""avg_power_l2"": 9579.733333333334, ""avg_power_l3"": 15081.066666666668, ""avg_power_factor"": 0.7583333333333334, ""avg_voltage_l1"": 237.45333333333335, ""avg_voltage_l2"": 237.79333333333338, ""avg_voltage_l3"": 237.38666666666666, ""voltage_stability_cv"": 0.20548660063457705, ""peak_events_count"": 0.0, ""avg_neutral_current"": 127.62666666666664, ""max_neutral_current"": 150.4, ""power_trend_percent"": 13.483056900246021, ""avg_reactive_power"": 36274.666666666664, ""reactive_to_active_ratio"": 85.18486047793196, ""load_variability_cv"": 6.830454870975271, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-08 18:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 41330.666666666664, ""max_total_power"": 56256.0, ""min_total_power"": 38320.0, ""phase_imbalance_percent"": 57.38692818891541, ""avg_power_l1"": 17207.466666666667, ""avg_power_l2"": 9301.333333333334, ""avg_power_l3"": 14821.866666666667, ""avg_power_factor"": 0.7596666666666666, ""avg_voltage_l1"": 238.51666666666662, ""avg_voltage_l2"": 238.57333333333335, ""avg_voltage_l3"": 238.38666666666668, ""voltage_stability_cv"": 0.14908049197325549, ""peak_events_count"": 1.0, ""avg_neutral_current"": 119.67999999999998, ""max_neutral_current"": 136.0, ""power_trend_percent"": 4.7680308756130865, ""avg_reactive_power"": 34863.46666666667, ""reactive_to_active_ratio"": 84.35253887347571, ""load_variability_cv"": 8.931124305681285, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 18:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 42050.666666666664, ""max_total_power"": 49888.0, ""min_total_power"": 38816.0, ""phase_imbalance_percent"": 56.887564208256705, ""avg_power_l1"": 17976.533333333333, ""avg_power_l2"": 10002.666666666666, ""avg_power_l3"": 14071.466666666667, ""avg_power_factor"": 0.7616666666666664, ""avg_voltage_l1"": 238.29333333333338, ""avg_voltage_l2"": 238.42, ""avg_voltage_l3"": 238.25, ""voltage_stability_cv"": 0.1263076756731411, ""peak_events_count"": 0.0, ""avg_neutral_current"": 133.17333333333332, ""max_neutral_current"": 147.20000000000002, ""power_trend_percent"": 3.619726293626999, ""avg_reactive_power"": 35215.46666666667, ""reactive_to_active_ratio"": 83.7453231022893, ""load_variability_cv"": 5.944412663898799, ""anomaly_score"": 1.0, ""avg_frequency"": 49.989999999999995, ""frequency_deviation"": 0.010000000000005116}"
2025-08-08 18:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 42141.86666666667, ""max_total_power"": 49664.0, ""min_total_power"": 38608.0, ""phase_imbalance_percent"": 58.8108737470892, ""avg_power_l1"": 17710.4, ""avg_power_l2"": 9449.066666666668, ""avg_power_l3"": 14982.4, ""avg_power_factor"": 0.7409999999999999, ""avg_voltage_l1"": 238.09666666666664, ""avg_voltage_l2"": 238.26666666666662, ""avg_voltage_l3"": 237.92999999999998, ""voltage_stability_cv"": 0.13548107272115079, ""peak_events_count"": 0.0, ""avg_neutral_current"": 128.7466666666667, ""max_neutral_current"": 140.8, ""power_trend_percent"": 2.2651515151515222, ""avg_reactive_power"": 37576.0, ""reactive_to_active_ratio"": 89.16548547129695, ""load_variability_cv"": 7.1094495167520755, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 18:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 45682.666666666664, ""max_total_power"": 58576.0, ""min_total_power"": 39136.0, ""phase_imbalance_percent"": 50.39285505808186, ""avg_power_l1"": 18342.4, ""avg_power_l2"": 10668.8, ""avg_power_l3"": 16671.466666666667, ""avg_power_factor"": 0.7519999999999999, ""avg_voltage_l1"": 238.64333333333335, ""avg_voltage_l2"": 238.7133333333333, ""avg_voltage_l3"": 238.44666666666666, ""voltage_stability_cv"": 0.11009310537109164, ""peak_events_count"": 3.0, ""avg_neutral_current"": 127.14666666666669, ""max_neutral_current"": 147.20000000000002, ""power_trend_percent"": 9.76667354945281, ""avg_reactive_power"": 39420.26666666667, ""reactive_to_active_ratio"": 86.29151830015762, ""load_variability_cv"": 11.975692961488456, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 19:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 48594.666666666664, ""max_total_power"": 61552.0, ""min_total_power"": 39392.0, ""phase_imbalance_percent"": 55.83493387477364, ""avg_power_l1"": 19846.4, ""avg_power_l2"": 10802.133333333333, ""avg_power_l3"": 17946.133333333335, ""avg_power_factor"": 0.7556666666666666, ""avg_voltage_l1"": 239.18, ""avg_voltage_l2"": 239.1533333333333, ""avg_voltage_l3"": 238.91, ""voltage_stability_cv"": 0.12371498568284911, ""peak_events_count"": 4.0, ""avg_neutral_current"": 130.45333333333332, ""max_neutral_current"": 147.20000000000002, ""power_trend_percent"": -1.9510624597553095, ""avg_reactive_power"": 41464.0, ""reactive_to_active_ratio"": 85.32623607528947, ""load_variability_cv"": 15.047623239973104, ""anomaly_score"": 1.0, ""avg_frequency"": 49.97, ""frequency_deviation"": 0.030000000000001137}"
2025-08-08 19:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 43636.8, ""max_total_power"": 51008.0, ""min_total_power"": 39072.0, ""phase_imbalance_percent"": 30.132365343013234, ""avg_power_l1"": 16841.6, ""avg_power_l2"": 12458.666666666666, ""avg_power_l3"": 14336.533333333333, ""avg_power_factor"": 0.764, ""avg_voltage_l1"": 239.74666666666664, ""avg_voltage_l2"": 239.69, ""avg_voltage_l3"": 239.36666666666662, ""voltage_stability_cv"": 0.14784081929941237, ""peak_events_count"": 0.0, ""avg_neutral_current"": 131.94666666666666, ""max_neutral_current"": 147.20000000000002, ""power_trend_percent"": -5.764904386951631, ""avg_reactive_power"": 36359.46666666667, ""reactive_to_active_ratio"": 83.32294454833229, ""load_variability_cv"": 9.321510339824748, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-08 19:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 42093.333333333336, ""max_total_power"": 53392.0, ""min_total_power"": 37344.0, ""phase_imbalance_percent"": 31.29046563192905, ""avg_power_l1"": 16529.066666666666, ""avg_power_l2"": 12138.666666666666, ""avg_power_l3"": 13425.6, ""avg_power_factor"": 0.7609999999999999, ""avg_voltage_l1"": 237.89333333333335, ""avg_voltage_l2"": 237.78333333333333, ""avg_voltage_l3"": 237.6166666666667, ""voltage_stability_cv"": 0.7150259080251612, ""peak_events_count"": 1.0, ""avg_neutral_current"": 133.92, ""max_neutral_current"": 158.4, ""power_trend_percent"": -4.629776438877445, ""avg_reactive_power"": 35378.13333333333, ""reactive_to_active_ratio"": 84.04687994931896, ""load_variability_cv"": 8.90023772275091, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99333333333333, ""frequency_deviation"": 0.006666666666667709}"
2025-08-08 19:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 39696.0, ""max_total_power"": 45568.0, ""min_total_power"": 35968.0, ""phase_imbalance_percent"": 66.26360338573156, ""avg_power_l1"": 17488.533333333333, ""avg_power_l2"": 8720.533333333333, ""avg_power_l3"": 13486.933333333332, ""avg_power_factor"": 0.7513333333333334, ""avg_voltage_l1"": 236.33666666666667, ""avg_voltage_l2"": 236.29, ""avg_voltage_l3"": 235.93666666666664, ""voltage_stability_cv"": 0.1519338100961112, ""peak_events_count"": 0.0, ""avg_neutral_current"": 129.0666666666667, ""max_neutral_current"": 150.4, ""power_trend_percent"": 6.202562637721375, ""avg_reactive_power"": 34388.8, ""reactive_to_active_ratio"": 86.63039097138251, ""load_variability_cv"": 5.27128898799471, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 20:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 38969.066666666666, ""max_total_power"": 47552.0, ""min_total_power"": 34384.0, ""phase_imbalance_percent"": 73.55577757400741, ""avg_power_l1"": 18149.866666666665, ""avg_power_l2"": 8595.2, ""avg_power_l3"": 12224.0, ""avg_power_factor"": 0.7789999999999999, ""avg_voltage_l1"": 236.69000000000003, ""avg_voltage_l2"": 236.7333333333333, ""avg_voltage_l3"": 236.22, ""voltage_stability_cv"": 0.14378672830001069, ""peak_events_count"": 1.0, ""avg_neutral_current"": 136.64, ""max_neutral_current"": 177.6, ""power_trend_percent"": -14.36228056548082, ""avg_reactive_power"": 31148.8, ""reactive_to_active_ratio"": 79.93211709800593, ""load_variability_cv"": 8.90965165611595, ""anomaly_score"": 1.0, ""avg_frequency"": 49.96333333333334, ""frequency_deviation"": 0.03666666666666174}"
2025-08-08 20:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 36855.46666666667, ""max_total_power"": 41856.0, ""min_total_power"": 33824.0, ""phase_imbalance_percent"": 84.31205140078723, ""avg_power_l1"": 18176.0, ""avg_power_l2"": 7818.133333333333, ""avg_power_l3"": 10861.333333333334, ""avg_power_factor"": 0.8343333333333333, ""avg_voltage_l1"": 236.51333333333335, ""avg_voltage_l2"": 236.48666666666665, ""avg_voltage_l3"": 236.03333333333333, ""voltage_stability_cv"": 0.17663485424198871, ""peak_events_count"": 0.0, ""avg_neutral_current"": 129.86666666666665, ""max_neutral_current"": 153.6, ""power_trend_percent"": 0.17089404569167937, ""avg_reactive_power"": 23873.6, ""reactive_to_active_ratio"": 64.77627923130353, ""load_variability_cv"": 4.923702487054802, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 20:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 35560.53333333333, ""max_total_power"": 39760.0, ""min_total_power"": 33520.0, ""phase_imbalance_percent"": 87.70622112904192, ""avg_power_l1"": 17533.866666666665, ""avg_power_l2"": 7137.6, ""avg_power_l3"": 10889.066666666668, ""avg_power_factor"": 0.8463333333333332, ""avg_voltage_l1"": 235.29666666666665, ""avg_voltage_l2"": 235.40999999999997, ""avg_voltage_l3"": 235.02, ""voltage_stability_cv"": 0.14616825142350495, ""peak_events_count"": 0.0, ""avg_neutral_current"": 121.38666666666668, ""max_neutral_current"": 140.8, ""power_trend_percent"": 7.290465631929051, ""avg_reactive_power"": 22034.133333333335, ""reactive_to_active_ratio"": 61.962325274461584, ""load_variability_cv"": 5.024654898892165, ""anomaly_score"": 1.0, ""avg_frequency"": 49.97, ""frequency_deviation"": 0.030000000000001137}"
2025-08-08 20:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 36644.8, ""max_total_power"": 40384.0, ""min_total_power"": 33664.0, ""phase_imbalance_percent"": 66.88643409160373, ""avg_power_l1"": 16478.4, ""avg_power_l2"": 8308.266666666666, ""avg_power_l3"": 11858.133333333333, ""avg_power_factor"": 0.8326666666666667, ""avg_voltage_l1"": 235.54666666666668, ""avg_voltage_l2"": 235.64, ""avg_voltage_l3"": 235.14, ""voltage_stability_cv"": 0.19673618312658786, ""peak_events_count"": 0.0, ""avg_neutral_current"": 112.85333333333334, ""max_neutral_current"": 134.4, ""power_trend_percent"": -12.090761750405191, ""avg_reactive_power"": 23939.733333333334, ""reactive_to_active_ratio"": 65.32914174271201, ""load_variability_cv"": 5.190631488012057, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 21:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 35120.0, ""max_total_power"": 38464.0, ""min_total_power"": 32352.0, ""phase_imbalance_percent"": 83.7129840546697, ""avg_power_l1"": 17074.666666666668, ""avg_power_l2"": 7274.666666666667, ""avg_power_l3"": 10770.666666666666, ""avg_power_factor"": 0.8553333333333334, ""avg_voltage_l1"": 236.0633333333333, ""avg_voltage_l2"": 236.15000000000003, ""avg_voltage_l3"": 235.50999999999996, ""voltage_stability_cv"": 0.1699505006748205, ""peak_events_count"": 0.0, ""avg_neutral_current"": 116.58666666666666, ""max_neutral_current"": 137.6, ""power_trend_percent"": -0.15125732652674506, ""avg_reactive_power"": 20786.666666666668, ""reactive_to_active_ratio"": 59.18754745634017, ""load_variability_cv"": 5.128193695292707, ""anomaly_score"": 1.0, ""avg_frequency"": 49.96000000000001, ""frequency_deviation"": 0.03999999999999204}"
2025-08-08 21:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 34472.0, ""max_total_power"": 36528.0, ""min_total_power"": 32416.0, ""phase_imbalance_percent"": 90.25760037131586, ""avg_power_l1"": 17288.0, ""avg_power_l2"": 6916.8, ""avg_power_l3"": 10267.2, ""avg_power_factor"": 0.8569999999999998, ""avg_voltage_l1"": 236.66333333333333, ""avg_voltage_l2"": 236.9033333333333, ""avg_voltage_l3"": 236.13, ""voltage_stability_cv"": 0.15978002553689363, ""peak_events_count"": 0.0, ""avg_neutral_current"": 120.90666666666667, ""max_neutral_current"": 137.6, ""power_trend_percent"": 4.1429114405169045, ""avg_reactive_power"": 20362.133333333335, ""reactive_to_active_ratio"": 59.06861607488203, ""load_variability_cv"": 3.494042038866796, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 21:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 34230.4, ""max_total_power"": 37680.0, ""min_total_power"": 32096.0, ""phase_imbalance_percent"": 84.64522763391604, ""avg_power_l1"": 17289.6, ""avg_power_l2"": 7631.466666666666, ""avg_power_l3"": 9309.333333333334, ""avg_power_factor"": 0.8756666666666669, ""avg_voltage_l1"": 237.52333333333334, ""avg_voltage_l2"": 237.73666666666665, ""avg_voltage_l3"": 237.0033333333333, ""voltage_stability_cv"": 0.12500481750025355, ""peak_events_count"": 0.0, ""avg_neutral_current"": 122.40000000000002, ""max_neutral_current"": 134.4, ""power_trend_percent"": -8.33557407905351, ""avg_reactive_power"": 18414.933333333334, ""reactive_to_active_ratio"": 53.79701473933501, ""load_variability_cv"": 4.89591627786522, ""anomaly_score"": 1.0, ""avg_frequency"": 49.976666666666674, ""frequency_deviation"": 0.023333333333326323}"
2025-08-08 21:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 33954.13333333333, ""max_total_power"": 37360.0, ""min_total_power"": 30848.0, ""phase_imbalance_percent"": 94.66417441568233, ""avg_power_l1"": 17404.8, ""avg_power_l2"": 6690.666666666667, ""avg_power_l3"": 9858.666666666666, ""avg_power_factor"": 0.8579999999999999, ""avg_voltage_l1"": 237.54666666666668, ""avg_voltage_l2"": 237.70666666666665, ""avg_voltage_l3"": 237.0133333333333, ""voltage_stability_cv"": 0.13285150609548402, ""peak_events_count"": 0.0, ""avg_neutral_current"": 122.08, ""max_neutral_current"": 134.4, ""power_trend_percent"": 4.511351456689073, ""avg_reactive_power"": 19919.466666666667, ""reactive_to_active_ratio"": 58.665807991957784, ""load_variability_cv"": 5.136776564585938, ""anomaly_score"": 1.0, ""avg_frequency"": 49.986666666666665, ""frequency_deviation"": 0.013333333333335418}"
2025-08-08 22:00:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 33359.46666666667, ""max_total_power"": 34944.0, ""min_total_power"": 31648.0, ""phase_imbalance_percent"": 90.20288094134197, ""avg_power_l1"": 16853.866666666665, ""avg_power_l2"": 6823.466666666666, ""avg_power_l3"": 9682.133333333333, ""avg_power_factor"": 0.8703333333333333, ""avg_voltage_l1"": 238.31333333333336, ""avg_voltage_l2"": 238.5133333333333, ""avg_voltage_l3"": 237.74666666666664, ""voltage_stability_cv"": 0.1285724960650614, ""peak_events_count"": 0.0, ""avg_neutral_current"": 117.60000000000001, ""max_neutral_current"": 131.2, ""power_trend_percent"": 2.490928704520924, ""avg_reactive_power"": 18423.466666666667, ""reactive_to_active_ratio"": 55.22710195206958, ""load_variability_cv"": 2.5369462657444117, ""anomaly_score"": 1.0, ""avg_frequency"": 49.973333333333336, ""frequency_deviation"": 0.02666666666666373}"
2025-08-08 22:15:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 34856.53333333333, ""max_total_power"": 36944.0, ""min_total_power"": 32576.0, ""phase_imbalance_percent"": 97.10661607197504, ""avg_power_l1"": 17731.2, ""avg_power_l2"": 6448.533333333334, ""avg_power_l3"": 10676.8, ""avg_power_factor"": 0.8693333333333333, ""avg_voltage_l1"": 237.78, ""avg_voltage_l2"": 238.04, ""avg_voltage_l3"": 237.36333333333332, ""voltage_stability_cv"": 0.20286172933449095, ""peak_events_count"": 0.0, ""avg_neutral_current"": 119.52, ""max_neutral_current"": 137.6, ""power_trend_percent"": -3.9744175422567385, ""avg_reactive_power"": 19294.933333333334, ""reactive_to_active_ratio"": 55.35528490115674, ""load_variability_cv"": 3.12540744862069, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-08 22:30:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 34253.86666666667, ""max_total_power"": 36768.0, ""min_total_power"": 31488.0, ""phase_imbalance_percent"": 113.03833338523337, ""avg_power_l1"": 18245.333333333332, ""avg_power_l2"": 5338.666666666667, ""avg_power_l3"": 10669.866666666667, ""avg_power_factor"": 0.8813333333333333, ""avg_voltage_l1"": 238.08666666666664, ""avg_voltage_l2"": 238.1433333333334, ""avg_voltage_l3"": 237.51333333333332, ""voltage_stability_cv"": 0.1642865551755407, ""peak_events_count"": 0.0, ""avg_neutral_current"": 120.74666666666667, ""max_neutral_current"": 140.8, ""power_trend_percent"": 8.803021499128423, ""avg_reactive_power"": 17913.6, ""reactive_to_active_ratio"": 52.29657770996169, ""load_variability_cv"": 4.854774122268452, ""anomaly_score"": 1.0, ""avg_frequency"": 49.989999999999995, ""frequency_deviation"": 0.010000000000005116}"
2025-08-08 22:45:00+00:00,CH - N. Chirurgia 1,"{""avg_total_power"": 33966.933333333334, ""max_total_power"": 36944.0, ""min_total_power"": 32192.0, ""phase_imbalance_percent"": 90.56337143574929, ""avg_power_l1"": 16950.4, ""avg_power_l2"": 6696.533333333334, ""avg_power_l3"": 10320.0, ""avg_power_factor"": 0.8586666666666666, ""avg_voltage_l1"": 238.23999999999998, ""avg_voltage_l2"": 238.42999999999998, ""avg_voltage_l3"": 237.7, ""voltage_stability_cv"": 0.13054978560697886, ""peak_events_count"": 0.0, ""avg_neutral_current"": 117.81333333333332, ""max_neutral_current"": 134.4, ""power_trend_percent"": 8.504198398750235, ""avg_reactive_power"": 19860.8, ""reactive_to_active_ratio"": 58.47098354478081, ""load_variability_cv"": 4.2055312313511575, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
